NodeNum,Inst,SEQ,Method,FlexLex,CP,Obj,Time,sel
15,15-PatPS_635_3216_2_3_2_2,635,TI,H,14.64,20.05,0.657,15_11
15,15-PatPS_636_3318_1_2_1_1,636,TI,L,29.779999,33.92,0.507,10
15,15-PatPS_637_3318_2_3_2_2,637,TI,H,16.79,19.41,0.363,10_8
15,15-PatPS_638_3717_1_2_1_1,638,TI,L,36.750004,55.73,2.405,10
15,15-PatPS_639_3717_2_3_2_2,639,TI,H,16.630001,27.01,1.279,10_15
15,15-PatPS_640_3964_1_2_1_1,640,TI,L,25.630001,35.55,0.993,12
15,15-PatPS_641_3964_2_3_2_2,641,TI,H,12.42,16.71,0.412,2_12
15,15-PatPS_642_3845_1_2_1_1,642,TI,L,60.77,61.44,0.687,3
15,15-PatPS_643_3845_2_3_2_2,643,TI,H,32.37,35.22,0.597,7_3
15,15-PatPS_644_3119_1_2_1_1,644,TI,L,28.84,38.73,2.432,4
15,15-PatPS_645_3119_2_3_2_2,645,TI,H,8.21,18.96,1.105,4_0
15,15-PatPS_646_3668_1_2_1_1,646,TI,L,31.9,42.49,2.19,8
15,15-PatPS_647_3668_2_3_2_2,647,TI,H,18.22,29.68,0.838,1_8
15,15-PatPS_648_3943_1_2_1_1,648,TI,L,40.26,40.57,0.348,14
15,15-PatPS_649_3943_2_3_2_2,649,TI,H,10.389999,17.62,1.087,14_5
15,15-PatPS_650_3426_1_2_1_1,650,TI,L,46.6,53.2,1.293,5
15,15-PatPS_651_3426_2_3_2_2,651,TI,H,23.81,30.85,1.749,4_10
15,15-PatPS_652_3397_1_2_1_1,652,TI,L,35.11,37.16,0.367,7
15,15-PatPS_653_3397_2_3_2_2,653,TI,H,16.08,18.03,0.403,7_0
15,15-PatPS_654_3963_1_2_1_1,654,TI,L,26.07,30.55,0.618,14
15,15-PatPS_655_3963_2_3_2_2,655,TI,H,9.99,16.92,0.747,14_13
15,15-PatPS_656_3959_1_2_1_1,656,TI,L,30.43,34.05,1.127,12
15,15-PatPS_657_3959_2_3_2_2,657,TI,H,12.719999,15.89,0.533,13_15
15,15-PatPS_658_3236_1_2_1_1,658,TI,L,32.46,35.03,1.296,11
15,15-PatPS_659_3236_2_3_2_2,659,TI,H,10.09,19.41,0.976,11_14
15,15-PatPS_660_3921_1_2_1_1,660,TI,L,41.1,45.59,0.432,13
15,15-PatPS_661_3921_2_3_2_2,661,TI,H,13.32,15.07,0.425,13_10
15,15-PatPS_662_3149_1_2_1_1,662,TI,L,33.73,51.56,3.697,7
15,15-PatPS_663_3149_2_3_2_2,663,TI,H,15.389999,29.2,1.577,7_11
15,15-PatPS_664_3076_1_2_1_1,664,TI,L,15.6,26.59,2.008,4
15,15-PatPS_665_3076_2_3_2_2,665,TI,H,6.64,11.43,0.827,11_7
15,15-PatPS_666_3031_1_2_1_1,666,TI,L,31.02,47.7,1.499,3
15,15-PatPS_667_3031_2_3_2_2,667,TI,H,9.96,14.36,0.463,9_0
15,15-PatPS_668_3122_1_2_1_1,668,TI,L,21.71,41.01,3.334,1
15,15-PatPS_669_3122_2_3_2_2,669,TI,H,11.21,20.26,0.756,14_10
15,15-PatPS_670_3420_1_2_1_1,670,TI,L,30.970003,32.99,0.257,9
15,15-PatPS_671_3420_2_3_2_2,671,TI,H,21.789999,22.97,0.212,3_13
15,15-PatPS_672_3744_1_2_1_1,672,TI,L,30.83,44.66,1.337,7
15,15-PatPS_673_3744_2_3_2_2,673,TI,H,19.529999,19.53,0.488,7_0
15,15-PatPS_674_3056_1_2_1_1,674,TI,L,22.460001,26.75,0.524,13
15,15-PatPS_675_3056_2_3_2_2,675,TI,H,8.53,9.21,0.225,13_6
15,15-PatPS_676_3675_1_2_1_1,676,TI,L,28.77,36.6,2.765,7
15,15-PatPS_677_3675_2_3_2_2,677,TI,H,13.719999,20.5,1.21,7_0
15,15-PatPS_678_3468_1_2_1_1,678,TI,L,34.920002,56.35,7.865,1
15,15-PatPS_679_3468_2_3_2_2,679,TI,H,11.34,29.74,2.288,11_8
15,15-PatPS_680_3853_1_2_1_1,680,TI,L,35.29,51.47,4.94,4
15,15-PatPS_681_3853_2_3_2_2,681,TI,H,17.2,27.6,1.504,10_4
15,15-PatPS_682_3673_1_2_1_1,682,TI,L,40.789997,50.16,1.352,12
15,15-PatPS_683_3673_2_3_2_2,683,TI,H,19.04,32.82,0.717,4_6
15,15-PatPS_684_3234_1_2_1_1,684,TI,L,40.94,47.17,1.517,11
15,15-PatPS_685_3234_2_3_2_2,685,TI,H,7.56,19.33,0.82,11_0
15,15-PatPS_686_3806_1_2_1_1,686,TI,L,27.170002,43.43,3.618,3
15,15-PatPS_687_3806_2_3_2_2,687,TI,H,8.78,17.99,2.155,8_0
15,15-PatPS_688_3681_1_2_1_1,688,TI,L,18.960001,31.85,6.678,1
15,15-PatPS_689_3681_2_3_2_2,689,TI,H,8.62,22.35,1.695,5_4
15,15-PatPS_690_3089_1_2_1_1,690,TI,L,43.67,46.36,0.393,12
15,15-PatPS_691_3089_2_3_2_2,691,TI,H,13.46,23.87,0.791,4_12
15,15-PatPS_692_3484_1_2_1_1,692,TI,L,34.649998,40.34,2.394,11
15,15-PatPS_693_3484_2_3_2_2,693,TI,H,11.39,25.51,1.617,11_0
15,15-PatPS_694_3049_1_2_1_1,694,TI,L,26.85,36.69,1.498,2
15,15-PatPS_695_3049_2_3_2_2,695,TI,H,23.4,23.4,0.493,4_8
15,15-PatPS_696_3799_1_2_1_1,696,TI,L,30.439999,41.55,1.793,2
15,15-PatPS_697_3799_2_3_2_2,697,TI,H,18.44,20.75,1.038,2_12
15,15-PatPS_698_3220_1_2_1_1,698,TI,L,29.71,40.73,3.782,2
15,15-PatPS_699_3220_2_3_2_2,699,TI,H,12.67,22.58,0.738,12_15
15,15-PatPS_700_3270_1_2_1_1,700,TI,L,38.859997,48.55,1.463,2
15,15-PatPS_701_3270_2_3_2_2,701,TI,H,20.19,22.56,0.46,2_14
15,15-PatPS_702_3054_1_2_1_1,702,TI,L,45.03,48.64,0.592,4
15,15-PatPS_703_3054_2_3_2_2,703,TI,H,22.11,29.73,0.444,15_13
15,15-PatPS_704_3765_1_2_1_1,704,TI,L,27.14,34.51,1.053,7
15,15-PatPS_705_3765_2_3_2_2,705,TI,H,6.68,13.5,0.483,2_12
15,15-PatPS_706_3312_1_2_1_1,706,TI,L,39.48,56.21,3.726,11
15,15-PatPS_707_3312_2_3_2_2,707,TI,H,22.02,32.14,1.315,13_10
15,15-PatPS_708_3955_1_2_1_1,708,TI,L,36.82,48.36,1.607,10
15,15-PatPS_709_3955_2_3_2_2,709,TI,H,11.17,16.85,0.689,10_11
15,15-PatPS_710_3786_1_2_1_1,710,TI,L,30.58,44.87,2.446,7
15,15-PatPS_711_3786_2_3_2_2,711,TI,H,11.24,25.62,1.956,1_0
15,15-PatPS_712_3326_1_2_1_1,712,TI,L,27.95,36.21,2.481,1
15,15-PatPS_713_3326_2_3_2_2,713,TI,H,14.5199995,19.11,1.459,14_11
15,15-PatPS_714_3480_1_2_1_1,714,TI,L,40.71,56.54,3.962,8
15,15-PatPS_715_3480_2_3_2_2,715,TI,H,13.67,27.16,1.919,8_14
15,15-PatPS_716_3095_1_2_1_1,716,TI,L,40.22,40.45,1.313,10
15,15-PatPS_717_3095_2_3_2_2,717,TI,H,7.99,15.41,2.601,8_11
15,15-PatPS_718_3153_1_2_1_1,718,TI,L,34.09,51.79,4.842,9
15,15-PatPS_719_3153_2_3_2_2,719,TI,H,11.030001,23.64,1.728,15_6
15,15-PatPS_720_4072_1_2_1_1,720,TI,L,46,50.78,1.142,5
15,15-PatPS_721_4072_2_3_2_2,721,TI,H,8.83,13.22,0.713,11_5
15,15-PatPS_722_4177_1_2_1_1,722,TI,L,36.61,36.69,0.63,9
15,15-PatPS_723_4177_2_3_2_2,723,TI,H,20.03,26.15,0.961,9_7
15,15-PatPS_724_4496_1_2_1_1,724,TI,L,43.68,46.61,0.949,4
15,15-PatPS_725_4496_2_3_2_2,725,TI,H,10.63,26.31,2,6_4
15,15-PatPS_726_4875_1_2_1_1,726,TI,L,31.259998,39.23,3.802,4
15,15-PatPS_727_4875_2_3_2_2,727,TI,H,10.65,18.24,1.138,4_5
15,15-PatPS_728_4415_1_2_1_1,728,TI,L,37.48,51.56,3.861,13
15,15-PatPS_729_4415_2_3_2_2,729,TI,H,16.29,30.03,2.024,13_0
15,15-PatPS_730_4134_1_2_1_1,730,TI,L,31.179998,42.33,4.233,3
15,15-PatPS_731_4134_2_3_2_2,731,TI,H,11.53,17.53,2.024,3_0
15,15-PatPS_732_4797_1_2_1_1,732,TI,L,51.199997,52.48,1.811,7
15,15-PatPS_733_4797_2_3_2_2,733,TI,H,23.470001,28.72,0.761,7_13
15,15-PatPS_734_4253_1_2_1_1,734,TI,L,29.460001,43.42,1.463,5
15,15-PatPS_735_4253_2_3_2_2,735,TI,H,11.82,15.12,0.984,5_13
15,15-PatPS_736_4385_1_2_1_1,736,TI,L,22.72,25.19,1.764,10
15,15-PatPS_737_4385_2_3_2_2,737,TI,H,13.57,13.57,0.722,5_15
15,15-PatPS_738_4723_1_2_1_1,738,TI,L,36.77,43.11,1.124,7
15,15-PatPS_739_4723_2_3_2_2,739,TI,H,21.52,27,0.731,3_7
15,15-PatPS_740_4881_1_2_1_1,740,TI,L,37.32,42.83,2.806,4
15,15-PatPS_741_4881_2_3_2_2,741,TI,H,15.65,19.85,0.802,4_12
15,15-PatPS_742_4603_1_2_1_1,742,TI,L,29.69,40.66,2.557,3
15,15-PatPS_743_4603_2_3_2_2,743,TI,H,11.73,17.73,1.433,9_13
15,15-PatPS_744_4882_1_2_1_1,744,TI,L,31.029999,41.67,1.922,7
15,15-PatPS_745_4882_2_3_2_2,745,TI,H,19.3,27.88,1.512,4_7
15,15-PatPS_746_4319_1_2_1_1,746,TI,L,36.29,40.58,1.087,3
15,15-PatPS_747_4319_2_3_2_2,747,TI,H,8.52,16.51,2.302,1_0
15,15-PatPS_748_4356_1_2_1_1,748,TI,L,38.739998,52.67,2.536,9
15,15-PatPS_749_4356_2_3_2_2,749,TI,H,28.61,30.98,1.378,2_6
15,15-PatPS_750_4577_1_2_1_1,750,TI,L,37.47,49.96,3.278,5
15,15-PatPS_751_4577_2_3_2_2,751,TI,H,22.289999,31.96,1.298,2_13
15,15-PatPS_752_4001_1_2_1_1,752,TI,L,36.120003,60.73,5.207,6
15,15-PatPS_753_4001_2_3_2_2,753,TI,H,25.080002,34.67,0.947,13_12
15,15-PatPS_754_4477_1_2_1_1,754,TI,L,30.339998,43.17,2.067,13
15,15-PatPS_755_4477_2_3_2_2,755,TI,H,14.37,22.96,0.933,3_13
15,15-PatPS_756_4537_1_2_1_1,756,TI,L,25.92,40.95,3.579,6
15,15-PatPS_757_4537_2_3_2_2,757,TI,H,8.75,19.82,2.014,14_10
15,15-PatPS_758_4701_1_2_1_1,758,TI,L,41.15,49.81,2.999,6
15,15-PatPS_759_4701_2_3_2_2,759,TI,H,17.27,20.81,1.211,6_0
15,15-PatPS_760_4950_1_2_1_1,760,TI,L,36.1,40.96,1.047,12
15,15-PatPS_761_4950_2_3_2_2,761,TI,H,22.130001,24.83,0.75,12_8
15,15-PatPS_762_4700_1_2_1_1,762,TI,L,35.21,50.06,2.682,15
15,15-PatPS_763_4700_2_3_2_2,763,TI,H,18.68,22.9,1.155,15_14
15,15-PatPS_764_4373_1_2_1_1,764,TI,L,35.22,40.6,1.63,10
15,15-PatPS_765_4373_2_3_2_2,765,TI,H,14.66,25.03,1.354,10_14
15,15-PatPS_766_4562_1_2_1_1,766,TI,L,47.579998,58.98,2.547,1
15,15-PatPS_767_4562_2_3_2_2,767,TI,H,24.390001,32.99,1.287,1_10
15,15-PatPS_768_4937_1_2_1_1,768,TI,L,36.68,54.59,4.148,1
15,15-PatPS_769_4937_2_3_2_2,769,TI,H,6.38,13.22,0.847,3_0
15,15-PatPS_770_4849_1_2_1_1,770,TI,L,40.879997,47.36,1.048,11
15,15-PatPS_771_4849_2_3_2_2,771,TI,H,16.29,22.02,1.268,13_4
15,15-PatPS_772_4604_1_2_1_1,772,TI,L,47.15,53.86,1.429,11
15,15-PatPS_773_4604_2_3_2_2,773,TI,H,30.249998,32.25,0.724,5_11
15,15-PatPS_774_4567_1_2_1_1,774,TI,L,38.850002,51.26,2.817,3
15,15-PatPS_775_4567_2_3_2_2,775,TI,H,26.43,29.69,0.737,4_11
15,15-PatPS_776_4732_1_2_1_1,776,TI,L,41.28,55.65,1.185,1
15,15-PatPS_777_4732_2_3_2_2,777,TI,H,18.36,21.33,0.743,6_11
15,15-PatPS_778_4923_1_2_1_1,778,TI,L,30.570002,41.77,2.347,15
15,15-PatPS_779_4923_2_3_2_2,779,TI,H,10.7,22.16,1.853,15_0
15,15-PatPS_780_4757_1_2_1_1,780,TI,L,35.979996,55.43,1.762,5
15,15-PatPS_781_4757_2_3_2_2,781,TI,H,22.32,30.83,1.976,5_14
15,15-PatPS_782_4493_1_2_1_1,782,TI,L,23.400002,34.48,2.991,13
15,15-PatPS_783_4493_2_3_2_2,783,TI,H,11.57,15.11,1.069,14_0
15,15-PatPS_784_4933_1_2_1_1,784,TI,L,41.03,46.58,1.292,6
15,15-PatPS_785_4933_2_3_2_2,785,TI,H,10.39,19.77,2.184,1_0
15,15-PatPS_786_4126_1_2_1_1,786,TI,L,33.309998,46.46,4.839,6
15,15-PatPS_787_4126_2_3_2_2,787,TI,H,11.14,18.78,2.093,11_0
15,15-PatPS_788_4880_1_2_1_1,788,TI,L,24.59,34.99,4.734,15
15,15-PatPS_789_4880_2_3_2_2,789,TI,H,13.22,18.62,0.925,9_7
15,15-PatPS_790_4208_1_2_1_1,790,TI,L,34.51,34.62,0.514,9
15,15-PatPS_791_4208_2_3_2_2,791,TI,H,7.3,16.59,1.596,13_0
15,15-PatPS_792_4471_1_2_1_1,792,TI,L,49.87,52.87,1.49,15
15,15-PatPS_793_4471_2_3_2_2,793,TI,H,19.83,21.54,0.603,11_0
15,15-PatPS_794_4753_1_2_1_1,794,TI,L,26.59,35.07,0.5,8
15,15-PatPS_795_4753_2_3_2_2,795,TI,H,24.63,30.62,1.162,6_14
15,15-PatPS_796_4973_1_2_1_1,796,TI,L,33.02,38.53,2.016,12
